pico_acucar,area_acucar,pico_aroma,area_aroma,pico_polifenois,area_polifenois,pico_proteinas,area_proteinas,pico_acidos,area_acidos
0.8888410393333335,153.58956359453467,0.32138381466666666,4.389764316833287,0.7843828986666668,100.74999986581325,1.2101430866666667,96.08029837082665,0.451901998,34.18367206254669
0.8651528853333333,154.19445603442463,0.32168532866666666,4.391962406699952,0.7910128506666666,100.07327893623325,1.2248552933333334,96.75166292909665,0.456443532,34.48132365686669
0.962729528,157.25939465148534,0.3138072806666667,4.276559285466622,0.7626599706666668,98.80065217551325,1.1956366733333335,94.45408099006335,0.4526918013333333,34.152084771586686
0.8681218333333334,151.98439067429666,0.31985964066666667,4.36373531650662,0.7803935973333334,98.92872442533994,1.2151625133333335,95.99111016936334,0.44825863866666665,33.84409868089335
0.8780114913333333,153.34779664287996,0.31733270066666674,4.330853492199954,0.781417,98.96979285931326,1.2167592533333333,95.97776419756335,0.4507558226666667,34.08912707920669
0.9080782513333334,153.10857609978504,0.312173142,4.26215111364662,0.7738000893333334,98.95865104651327,1.2050753266666667,95.14665819829668,0.44469402533333335,33.622741008186686
0.877026206,152.074303953917,0.31774475,4.336582438579954,0.7784876286666667,98.65587630321994,1.2154416733333333,95.90142819532001,0.4480741206666667,33.86219441879335
0.8869907273333334,152.35355483267298,0.3160897246666667,4.3141245867332865,0.7772304666666666,98.69263903585991,1.2126416333333334,95.66432886000668,0.447765944,33.85082896016668
0.8831750700000001,152.24114507216999,0.31662571,4.321863751633288,0.779267756,98.61781976419994,1.21609874,95.89026173395,0.4481919026666667,33.893520324706685
0.8728334913333333,151.48801604007326,0.31274740800000006,4.2730234842932875,0.7850164873333333,98.97684587575992,1.2196728133333334,96.08574939661001,0.4451963153333333,33.72501690632002
0.8946042193333333,152.15187166819834,0.31347563133333334,4.278436772739955,0.7752420766666668,98.05655237388659,1.2146358066666667,95.58912023534,0.44560055533333337,33.70125673293335
0.8828197080000001,152.1295938845927,0.3161302713333334,4.315627296313287,0.7793220773333334,98.30760781222658,1.2198993666666667,96.00441729520334,0.44807320666666667,33.89195708646669
0.8615087226666667,149.90218673502534,0.309308166,4.223340133766621,0.7773158286666667,97.11928800887992,1.21658986,95.53763962129,0.4400627846666667,33.28776035232002
0.8590007773333334,151.68953737129362,0.31902476,4.35530416168662,0.7895177906666666,99.15825220235324,1.2256201000000002,96.62462157224999,0.45128991733333335,34.10569124888002
0.9103466853333334,153.1862100757,0.31447651666666665,4.290787518239954,0.77468654,98.2146730085866,1.2153779200000001,95.60645485378,0.44832281599999996,33.85071681044002
0.8769075313333333,151.83603384458462,0.31335165800000003,4.276932376339954,0.7907896593333333,99.26769664673327,1.2244599800000002,96.40114489984,0.44733232666666667,33.84411386227335
0.88803284,152.182509199425,0.315683752,4.306238862779955,0.7832813566666667,98.87693305804659,1.2218137666666669,96.17216794057,0.44651124933333336,33.79819637921335
0.9225422253333333,153.82967517206833,0.31672192800000004,4.315683891633287,0.7717698113333334,98.52800984028661,1.21060854,95.41489240782,0.44926727133333333,33.82617929481335
0.899005468,153.5588664649267,0.3207221546666667,4.374270303853287,0.7839387653333333,99.48507714141994,1.2211378400000001,96.29670996488667,0.4531215586666667,34.20062165450669
0.8675680440000001,151.50112838629298,0.3121325293333333,4.264610961693287,0.7857441933333333,98.34833447536658,1.2249665666666667,96.26374521776668,0.4446481366666667,33.71842811148669
0.906363018,152.530626287589,0.3098132946666667,4.230949546053288,0.7752623833333333,98.18687117845326,1.2134749333333332,95.45834519591334,0.443150004,33.54723036678002
0.9179033766666667,153.34696299331569,0.31251008933333335,4.263981216846621,0.7729976553333333,98.17789663599326,1.2146032,95.55625576327333,0.44622059533333336,33.65898430062669
0.8942686266666667,154.65491045913433,0.32284302800000003,4.405606606033286,0.7879019266666667,99.4339164518066,1.2259460266666666,96.61493165510335,0.45720325,34.51957376202002
0.908238648,153.47807986452904,0.31604845066666665,4.310052761513287,0.7752089713333333,98.56721747633992,1.2160256,95.77148496465,0.44857704266666665,33.930491481906685
0.8927275000000001,153.2152029802667,0.31646687800000006,4.321974048559954,0.783290566,99.25668629137994,1.2213539333333334,96.23386019564667,0.44904757866666667,33.98102042848002
