pico_acucar,area_acucar,pico_aroma,area_aroma,pico_polifenois,area_polifenois,pico_proteinas,area_proteinas,pico_acidos,area_acidos
0.9112695202331007,153.85795326724232,0.3212520861072269,4.389919609402061,0.7772554178554798,100.14053766522231,1.2165423442890473,96.27419664910583,0.45290192488733605,34.20253385049521
0.9101412484009325,154.12536779289232,0.3194517337451446,4.371658514830578,0.7803011525019444,100.54305305690343,1.216657321911425,96.29102024694184,0.4524890549883461,34.169836314789386
0.9112731224848486,152.4604868915737,0.3204577030536138,4.386578735058549,0.787027739059831,100.53177226387368,1.226203112898216,96.90149767754686,0.45126167397824507,34.126741489516895
0.9025077715337996,151.91456026349556,0.31766957247086325,4.347796553780772,0.7874878304895124,99.70791477648089,1.2302005898212929,96.89146975227348,0.450326237886559,34.047677173790234
0.9184590474203597,153.17144346832148,0.31037775489510566,4.240746056195303,0.7670273370551689,97.64056476451555,1.2203671896658927,95.59646881072793,0.44580620117327224,33.710028962185184
0.899727193692308,153.41893188648962,0.31759192459207536,4.340684551993281,0.7760800688578108,99.1904507351377,1.2200621646464676,96.10732634476275,0.4493945413286724,33.901192309057066
0.8958034700699303,153.14489948008452,0.3159234264957273,4.316990244764844,0.7762543648951068,98.8597996977282,1.2221438964257993,96.13945791488963,0.448301626876458,33.81939523511386
0.9061515393550915,153.710348245425,0.31329889295260377,4.283560758718457,0.775732407008549,99.09755704409075,1.2200516519813551,95.99570543147505,0.4485041907148419,33.89756193553833
0.9148796512665136,153.52319784161608,0.3131952182905991,4.281674192071293,0.769888415244757,98.53760384023761,1.2160295020979053,95.64507611812401,0.44738311565656674,33.7548265877527
0.8914096752680656,151.91174220168165,0.31130981381507455,4.263929584619856,0.7908550589899008,99.33714354877812,1.236950142113445,97.04712532796772,0.44643661795648903,33.82686752795169
0.8965321294483317,152.85901510459223,0.31440843169386246,4.299110680811231,0.7760293527894347,98.3638817908049,1.2267190499611529,96.23774422566999,0.449241489891221,33.97412499809303
0.8960034252836075,152.15653525005783,0.3112129178554786,4.254572982155131,0.7764857652913771,98.08893890482184,1.226267326107229,96.10187161919164,0.44652102087801193,33.756183149241906
0.9120212025827507,153.87477321104853,0.3189057886091694,4.364412253185434,0.7815011600854719,100.59741126164198,1.2189303849261879,96.41571329849387,0.45171462993007105,34.171476780823184
0.9057379252354316,154.48242389791866,0.3192709104273512,4.367429341551323,0.7880235119114238,99.91564648495611,1.2339488880341911,97.09157735651927,0.45636614030303146,34.46730926300375
0.9689187128205151,157.54516919826878,0.31139506501942577,4.252089454406103,0.7596642868142987,98.64639263891601,1.2043914679098708,94.78810271065409,0.4524535494017105,34.137371159661335
0.8984754662144524,152.26873577867883,0.31745524069153147,4.339227475969117,0.7774049712898231,98.77192741337873,1.224113951903655,96.32887388862724,0.44810448905206013,33.83075303319412
0.8966166339440561,153.6328030496645,0.31490976097125173,4.306323169570827,0.7784032766122785,98.81248358573832,1.2257781485625514,96.31668461667567,0.45063297129759244,34.07580030294548
0.9134142543900567,153.39208270187157,0.3096705198679106,4.237101788086212,0.7707965709945629,98.80637856960871,1.2139771924630953,95.48171861372879,0.4445200524941736,33.60891347122823
0.8944280238461542,152.35693442589977,0.31532026449883527,4.312229009550469,0.7754531819347339,98.49833050116278,1.2244597006216036,96.24068189910031,0.4479248096814308,33.84983485326242
0.892599749692308,152.63564559099655,0.31362657146853223,4.289573469231432,0.7742053185703204,98.53523690702775,1.221595129914533,96.00284923168523,0.4475796380808092,33.83836061444315
0.8921119027692309,152.52345713955447,0.314196233263404,4.297444636563911,0.776234127132869,98.45918024613592,1.2251101025641054,96.23013820429708,0.4480334785703197,33.88126579355177
0.8905526552121215,151.77015304687433,0.3102111100310808,4.247998648105481,0.7820388898135218,98.81980050601811,1.2286634634032665,96.42581003556998,0.4450358461227672,33.71280005488052
0.8997809112354335,152.43248410610553,0.3110150809712518,4.254101614221177,0.7721852362548581,97.89755396628213,1.2236969095571126,95.92926071956829,0.4454148450815862,33.68874563845962
0.889415341095571,152.4111216752967,0.31371944477855557,4.2913373992697394,0.7762602829526049,98.14726116406325,1.2292086064491092,96.34560568877222,0.44788573904429013,33.87982308479552
0.8799491135990681,150.17942276952104,0.3067776551515159,4.198590800121099,0.77430357811189,96.95796487107118,1.2256956027195056,95.87917402967012,0.4399013592618503,33.27459400726832
0.8963644869277388,151.97176879550167,0.3166060806216014,4.330651006797322,0.7865411761926981,98.99660777881515,1.2347699186480217,96.96679387755506,0.4511318206759918,34.093155313623726
0.9157440587334911,153.4669746045514,0.3120666539393947,4.266625939707268,0.7716274933255652,98.0546223222432,1.2245397467754497,95.94700847351177,0.44813204430458536,33.83758466949016
0.8881729918601399,152.11815594335567,0.310846667249418,4.251718425267642,0.7878640205749824,99.10911440940468,1.2336132481740512,96.74178400721144,0.44715872801864914,33.83159304546436
0.8931627206449129,152.46483804081734,0.31304346989122067,4.281223307855675,0.7803204241724961,98.71869932300443,1.2306635275835307,96.5126198125669,0.44630361407148517,33.787077797956904
0.9281770148640272,154.11316781552935,0.3141738761616169,4.291573191778596,0.7687748846386966,98.37060026080864,1.2193179166278196,95.75299806577324,0.4490812223698535,33.81283852529335
0.9041149267443691,153.84271085921444,0.3181708748407156,4.349887914857384,0.7809651309790229,99.3250494547231,1.230003822843826,96.63682873090593,0.45289613335664447,34.187894176806786
0.8877091742424242,151.782120805146,0.3096299009401717,4.2397319614491495,0.7827208327505846,98.18732464978687,1.2342373598290628,96.60678235100848,0.4444642843045854,33.705684844434295
0.9116709015850838,152.81071426668797,0.3073030106682214,4.206019506675723,0.7722190821833741,98.02934523450652,1.222616426029529,95.7979384738242,0.44293525700077807,33.53392240157648
0.9233959092929316,153.62748825253627,0.31005376823620895,4.239317406416825,0.7699385851825971,98.01801978384111,1.223827864024867,95.89703874657873,0.44597273809634924,33.64467259220725
0.8992010850116572,154.9404376194538,0.32039773341880423,4.382728311052722,0.7849564078243998,99.27326856387165,1.2347450225330254,96.95624444903898,0.45702323184149296,34.505842499430024
0.9135488673038095,153.75988115137366,0.31347018336441407,4.2857567339229625,0.77217212804196,98.40841065333017,1.2249194198912228,96.11200615938664,0.44833628936286046,33.9181308550527
0.8977842957653479,153.49854406423182,0.31382662925408006,4.297299282040523,0.7803730065112684,99.0984393519286,1.2302608738150769,96.57467045922816,0.4488573899844611,33.96825764669226
